displacement_type,combined_type,month,duration_days,latitude,longitude,year,region,is_large_event
Disaster,Drought,9,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,9,6,3.8098,42.988510000000005,2025,Gedo,0
Disaster,Drought,9,6,3.16988745,42.2128604,2025,Other,0
Conflict,Conflict,9,6,3.90284,42.34248,2025,Gedo,1
Disaster,Drought,9,6,2.40941,42.97458,2025,Bay,0
Disaster,Drought,9,6,3.71906,41.937245,2025,Gedo,0
Disaster,Drought,9,6,3.919235,43.33493,2025,Gedo,0
Conflict,Conflict,9,6,0.54611095,42.48810855,2025,Middle Juba,1
Conflict,Conflict,9,6,3.71906,41.937245,2025,Gedo,0
Conflict,Conflict,9,6,4.3122,45.455985,2025,Hiiraan,0
Conflict,Conflict,9,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Disaster,Drought,9,6,3.40883,42.49045,2025,Gedo,0
Disaster,Drought,9,6,3.90284,42.34248,2025,Gedo,0
Disaster,Drought,9,6,3.20597,42.557685000000006,2025,Bay,0
Conflict,Conflict,9,6,3.651675,45.57253,2025,Hiiraan,0
Conflict,Conflict,9,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,9,6,4.3122,45.455985,2025,Hiiraan,0
Disaster,Flood,9,6,2.74058,45.61364,2025,Other,0
Conflict,Conflict,9,6,4.029865,43.322235000000006,2025,Bakool,0
Conflict,Conflict,9,6,6.998065,46.523975,2025,Other,0
Conflict,Conflict,9,6,0.89444,42.26349,2025,Lower Juba,0
Conflict,Conflict,9,6,3.07954,46.2389,2025,Banaadir,0
Conflict,Conflict,9,6,0.617785,42.421375,2025,Lower Juba,0
Conflict,Conflict,9,6,0.63383,42.742885,2025,Middle Juba,0
Disaster,Drought,9,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,9,6,1.94751,44.978415,2025,Banaadir,0
Disaster,Drought,9,6,6.514245,47.413385,2025,Banaadir,0
Disaster,Drought,9,6,6.529705,47.260565,2025,Other,0
Disaster,Drought,9,6,6.318625,47.085795,2025,Bari,0
Disaster,Drought,9,6,6.70455,47.529565,2025,Other,0
Disaster,Drought,9,6,10.71422,48.33591,2025,Sanaag,0
Conflict,Conflict,9,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,9,6,0.63523,42.30405,2025,Lower Juba,0
Conflict,Conflict,9,6,1.42848095,42.44711355,2025,Bay,0
Disaster,Drought,9,6,7.01757,46.524865,2025,Bay,0
Disaster,Drought,9,6,6.95734,47.484005,2025,Bari,1
Disaster,Drought,9,6,3.90949,42.786820000000006,2025,Gedo,0
Conflict,Conflict,9,6,0.5909,41.78618,2025,Lower Juba,0
Disaster,Drought,9,6,3.90006,45.53233,2025,Hiiraan,0
Disaster,Drought,9,6,9.74917,48.82194,2025,Sanaag,1
Conflict,Conflict,9,6,3.71906,41.937245,2025,Gedo,0
Disaster,Drought,9,6,2.81513,42.84011,2025,Bay,0
Conflict,Conflict,9,6,4.24328,43.21162,2025,Bakool,0
Conflict,Conflict,9,6,3.320795,42.04641,2025,Gedo,0
Disaster,Drought,9,6,3.206,42.35912,2025,Gedo,0
Disaster,Drought,9,6,4.122905,42.676205,2025,Gedo,0
Conflict,Conflict,9,6,10.602505,49.814965,2025,Bari,1
Conflict,Conflict,9,6,10.877835,50.05141,2025,Bari,1
Disaster,Drought,9,6,3.34435285,41.7910205,2025,Gedo,0
Disaster,Drought,9,6,3.20597,42.557685000000006,2025,Bay,0
Disaster,Drought,9,6,6.66536,46.187255,2025,Bari,0
Disaster,Drought,9,6,7.17845,45.566815,2025,Gedo,0
Disaster,Drought,9,6,3.46514,43.541325,2025,Bay,0
Conflict,Conflict,9,6,2.76162,43.31219,2025,Bay,0
Conflict,Conflict,9,6,3.8098,42.988510000000005,2025,Gedo,0
Conflict,Conflict,9,6,0.419905,42.64308,2025,Middle Juba,0
Disaster,Drought,9,6,2.40941,42.97458,2025,Bay,1
Conflict,Conflict,9,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Disaster,Drought,9,6,10.92131,49.39993,2025,Bari,1
Conflict,Conflict,9,6,1.03809095,41.99119355,2025,Other,0
Disaster,Drought,9,6,10.602505,49.814965,2025,Bari,1
Conflict,Conflict,9,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,9,6,0.82276595,42.33022355,2025,Middle Juba,0
Disaster,Drought,9,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,9,6,9.28238,46.49009,2025,Other,0
Conflict,Conflict,9,6,10.92131,49.39993,2025,Bari,1
Disaster,Flood,9,6,2.48779,45.6592,2025,Other,0
Disaster,Drought,9,6,10.14761,46.68854,2025,Sanaag,0
Disaster,Drought,9,6,3.651675,45.57253,2025,Hiiraan,0
Disaster,Drought,9,6,4.3122,45.455985,2025,Hiiraan,0
Disaster,Drought,9,6,3.651675,45.57253,2025,Hiiraan,0
Disaster,Drought,9,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,9,6,11.19664,49.636375,2025,Bari,1
Conflict,Conflict,9,6,0.5909,41.78618,2025,Lower Juba,0
Disaster,Drought,9,6,9.52213,45.53363,2025,Other,0
Conflict,Conflict,9,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,9,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,9,6,0.25861595,42.33230855,2025,Lower Juba,0
Disaster,Drought,9,6,11.19664,49.636375,2025,Bari,0
Disaster,Drought,9,6,2.81513,42.84011,2025,Bay,0
Conflict,Conflict,9,6,3.8098,42.988510000000005,2025,Gedo,0
Conflict,Conflict,9,6,2.96448,43.244955,2025,Bay,0
Disaster,Drought,9,6,3.919235,43.33493,2025,Gedo,0
Disaster,Drought,9,6,3.55818,42.895295,2025,Bay,0
Conflict,Conflict,9,6,10.2117,49.45379,2025,Bari,0
Disaster,Drought,9,6,10.72907,49.047805,2025,Bari,0
Disaster,Drought,9,6,4.122905,42.676205,2025,Gedo,0
Disaster,Drought,9,6,2.40941,42.97458,2025,Bay,0
Disaster,Drought,9,6,3.90284,42.34248,2025,Gedo,0
Disaster,Drought,9,6,3.90006,45.53233,2025,Hiiraan,0
Disaster,Drought,9,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,9,6,1.78069095,42.78472355,2025,Bay,0
Conflict,Conflict,9,6,1.42848095,42.44711355,2025,Bay,0
Disaster,Drought,9,6,3.651675,45.57253,2025,Hiiraan,0
Disaster,Drought,9,6,2.77162245,42.3220254,2025,Other,0
Disaster,Drought,9,6,10.92131,49.39993,2025,Bari,0
Conflict,Conflict,9,6,0.54611095,42.48810855,2025,Middle Juba,0
Disaster,Drought,9,6,10.602505,49.814965,2025,Bari,0
Conflict,Conflict,9,6,1.03809095,41.99119355,2025,Other,0
Conflict,Conflict,9,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,9,6,11.19664,49.636375,2025,Bari,0
Disaster,Drought,9,6,2.96448,43.244955,2025,Bay,0
Conflict,Conflict,9,6,4.18891,43.90622,2025,Bakool,0
Conflict,Conflict,9,6,4.24328,43.21162,2025,Bakool,1
Disaster,Drought,9,6,4.3122,45.455985,2025,Hiiraan,0
Conflict,Conflict,9,6,3.71906,41.937245,2025,Gedo,0
Conflict,Conflict,9,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,9,6,4.3122,45.455985,2025,Hiiraan,0
Conflict,Conflict,9,6,0.419905,42.64308,2025,Middle Juba,0
Disaster,Drought,9,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,9,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Disaster,Drought,9,6,3.16988745,42.2128604,2025,Other,0
Disaster,Drought,9,6,4.3122,45.455985,2025,Hiiraan,0
Disaster,Drought,9,6,9.28238,46.49009,2025,Other,0
Conflict,Conflict,9,6,4.029865,43.322235000000006,2025,Bakool,0
Conflict,Conflict,9,6,3.71906,41.937245,2025,Gedo,0
Conflict,Conflict,9,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,9,6,-0.194245,42.27716,2025,Lower Juba,0
Conflict,Conflict,9,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Disaster,Drought,9,6,10.14761,46.68854,2025,Sanaag,0
Conflict,Conflict,9,6,3.320795,42.04641,2025,Gedo,0
Disaster,Drought,9,6,3.651675,45.57253,2025,Hiiraan,0
Disaster,Drought,9,6,2.40941,42.97458,2025,Bay,1
Disaster,Drought,9,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,9,6,3.34435285,41.7910205,2025,Gedo,0
Disaster,Drought,9,6,3.40329,45.61273,2025,Hiiraan,0
Disaster,Drought,9,6,9.52213,45.53363,2025,Other,0
Disaster,Drought,9,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,9,6,1.94751,44.978415,2025,Banaadir,0
Conflict,Conflict,9,6,3.29474635,46.4286591,2025,Other,0
Conflict,Conflict,9,6,3.651675,45.57253,2025,Hiiraan,0
Conflict,Conflict,9,6,10.059125000000002,48.4378,2025,Sanaag,0
Disaster,Drought,9,6,-0.35817,42.54536,2025,Lower Juba,0
Disaster,Drought,9,6,2.22221245,43.8558854,2025,Banaadir,0
Disaster,Drought,9,6,2.96448,43.244955,2025,Bay,0
Disaster,Drought,9,6,11.294265,50.096695,2025,Bari,0
Conflict,Conflict,9,6,3.90006,45.53233,2025,Hiiraan,0
Disaster,Drought,9,6,10.602505,49.814965,2025,Bari,0
Disaster,Drought,9,6,11.19664,49.636375,2025,Bari,0
Conflict,Conflict,9,6,11.19664,49.636375,2025,Bari,0
Conflict,Conflict,9,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,9,6,3.8098,42.988510000000005,2025,Gedo,0
Conflict,Conflict,9,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,9,6,1.94157095,41.82667355,2025,Gedo,0
Conflict,Conflict,9,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,9,6,0.25861595,42.33230855,2025,Lower Juba,0
Conflict,Conflict,9,6,3.81645,43.43285,2025,Bakool,0
Conflict,Conflict,9,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,9,6,10.92131,49.39993,2025,Bari,0
Disaster,Drought,9,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,9,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,9,6,3.504575,42.451645,2025,Gedo,0
Conflict,Conflict,9,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,9,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,9,6,1.3923984,42.10228895,2025,Other,0
Conflict,Conflict,9,6,1.03809095,41.99119355,2025,Other,0
Conflict,Conflict,9,6,0.2977349999999999,41.780245,2025,Lower Juba,0
Conflict,Conflict,9,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,9,6,4.3122,45.455985,2025,Hiiraan,0
Conflict,Conflict,9,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,9,6,4.72434,45.37964,2025,Hiiraan,0
Disaster,Drought,8,6,10.71422,48.33591,2025,Sanaag,0
Conflict,Conflict,8,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,8,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,8,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,8,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,8,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,8,6,2.1381,45.1212,2025,Other,1
Disaster,Drought,8,6,10.207755,50.106065,2025,Bari,0
Conflict,Conflict,8,6,4.3122,45.455985,2025,Hiiraan,0
Disaster,Drought,8,6,9.74917,48.82194,2025,Sanaag,0
Disaster,Drought,8,6,3.40329,45.61273,2025,Hiiraan,0
Disaster,Drought,8,6,4.72434,45.37964,2025,Hiiraan,0
Disaster,Drought,8,6,11.19664,49.636375,2025,Bari,0
Disaster,Drought,8,6,10.602505,49.814965,2025,Bari,0
Disaster,Drought,8,6,10.92131,49.39993,2025,Bari,0
Disaster,Drought,8,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,8,6,0.5909,41.78618,2025,Lower Juba,0
Disaster,Drought,8,6,2.40941,42.97458,2025,Bay,0
Disaster,Drought,8,6,9.04186,49.200475,2025,Bari,0
Disaster,Drought,8,6,10.817765,48.86792,2025,Sanaag,0
Disaster,Drought,8,6,10.2117,49.45379,2025,Bari,0
Disaster,Drought,8,6,11.294265,50.096695,2025,Bari,0
Disaster,Drought,8,6,10.14761,46.68854,2025,Sanaag,0
Conflict,Conflict,8,6,0.5909,41.78618,2025,Lower Juba,1
Disaster,Drought,8,6,10.207755,50.106065,2025,Bari,0
Conflict,Conflict,8,6,10.2117,49.45379,2025,Bari,0
Disaster,Drought,8,6,10.33524,49.110935,2025,Bari,0
Disaster,Drought,8,6,9.74917,48.82194,2025,Sanaag,0
Disaster,Drought,8,6,2.81513,42.84011,2025,Bay,0
Disaster,Drought,8,6,3.651675,45.57253,2025,Hiiraan,0
Conflict,Conflict,8,6,3.90006,45.53233,2025,Hiiraan,0
Disaster,Drought,8,6,10.72907,49.047805,2025,Bari,0
Conflict,Conflict,8,6,3.29474635,46.4286591,2025,Other,0
Disaster,Drought,8,6,3.20597,42.557685000000006,2025,Bay,0
Disaster,Drought,8,6,3.90284,42.34248,2025,Gedo,0
Conflict,Conflict,8,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,8,6,-0.194245,42.27716,2025,Lower Juba,0
Conflict,Conflict,8,6,3.320795,42.04641,2025,Gedo,0
Conflict,Conflict,8,6,1.76761245,42.5128654,2025,Other,0
Conflict,Conflict,8,6,1.98293745,42.1738354,2025,Other,0
Disaster,Drought,8,6,10.71422,48.33591,2025,Sanaag,1
Conflict,Conflict,8,6,8.991145,46.09746,2025,Other,0
Conflict,Conflict,8,6,7.822825,47.389785,2025,Hiiraan,0
Disaster,Drought,8,6,7.822825,47.389785,2025,Hiiraan,0
Disaster,Drought,8,6,10.92131,49.39993,2025,Bari,0
Disaster,Drought,8,6,10.602505,49.814965,2025,Bari,1
Conflict,Conflict,8,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,8,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,8,6,3.8098,42.988510000000005,2025,Gedo,0
Conflict,Conflict,8,6,3.71906,41.937245,2025,Gedo,0
Conflict,Conflict,8,6,9.50209,49.50765,2025,Bari,0
Disaster,Drought,8,6,4.3122,45.455985,2025,Hiiraan,0
Conflict,Conflict,8,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,8,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,8,6,1.03809095,41.99119355,2025,Other,0
Disaster,Drought,8,6,3.40883,42.49045,2025,Gedo,0
Disaster,Drought,8,6,3.55818,42.895295,2025,Bay,0
Disaster,Drought,8,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,8,6,2.96448,43.244955,2025,Bay,1
Conflict,Conflict,8,6,4.3122,45.455985,2025,Hiiraan,0
Disaster,Drought,8,6,11.19664,49.636375,2025,Bari,0
Conflict,Conflict,8,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,8,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,8,6,4.029865,43.322235000000006,2025,Bakool,0
Conflict,Conflict,8,6,11.19664,49.636375,2025,Bari,1
Disaster,Drought,8,6,3.34435285,41.7910205,2025,Gedo,0
Disaster,Drought,8,6,10.92131,49.39993,2025,Bari,0
Disaster,Drought,8,6,10.71422,48.33591,2025,Sanaag,0
Disaster,Drought,8,6,8.52916065,48.0129103,2025,Bari,0
Disaster,Drought,8,6,8.22864,47.893295,2025,Bari,0
Disaster,Drought,8,6,6.95734,47.484005,2025,Bari,0
Disaster,Drought,8,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,8,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,8,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,8,6,1.42848095,42.44711355,2025,Bay,0
Disaster,Drought,8,6,3.90284,42.34248,2025,Gedo,0
Conflict,Conflict,8,6,3.8098,42.988510000000005,2025,Gedo,0
Conflict,Conflict,8,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Disaster,Drought,8,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,8,6,10.602505,49.814965,2025,Bari,0
Conflict,Conflict,8,6,3.504575,42.451645,2025,Gedo,0
Conflict,Conflict,8,6,1.98293745,42.1738354,2025,Other,0
Disaster,Drought,8,6,6.76972,47.43083,2025,Mudug,0
Disaster,Drought,8,6,7.10079,48.11134,2025,Mudug,0
Disaster,Drought,8,6,7.03917,47.22166,2025,Mudug,0
Disaster,Drought,8,6,7.16241,49.00102,2025,Mudug,0
Disaster,Drought,8,6,1.82218,42.343075,2025,Gedo,0
Disaster,Drought,8,6,2.600255,42.440795,2025,Middle Juba,0
Disaster,Drought,8,6,2.40941,42.97458,2025,Bay,1
Disaster,Drought,8,6,3.90949,42.786820000000006,2025,Gedo,0
Disaster,Drought,8,6,2.81558,42.101765,2025,Gedo,0
Conflict,Conflict,8,6,7.17845,45.566815,2025,Gedo,1
Conflict,Conflict,8,6,3.651675,45.57253,2025,Hiiraan,0
Conflict,Conflict,8,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,8,6,4.3122,45.455985,2025,Hiiraan,0
Disaster,Drought,8,6,10.14761,46.68854,2025,Sanaag,0
Disaster,Drought,8,6,4.18891,43.90622,2025,Bakool,0
Conflict,Conflict,8,6,1.03809095,41.99119355,2025,Other,0
Conflict,Conflict,8,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,8,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,8,6,4.029865,43.322235000000006,2025,Bakool,0
Disaster,Drought,8,6,9.28238,46.49009,2025,Other,0
Conflict,Conflict,8,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,8,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,8,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,8,6,9.74917,48.82194,2025,Sanaag,0
Conflict,Conflict,8,6,9.62563,49.164795,2025,Sanaag,0
Disaster,Drought,8,6,3.11383,43.6498,2025,Bay,0
Conflict,Conflict,8,6,10.059125000000002,48.4378,2025,Sanaag,0
Disaster,Drought,8,6,3.46514,43.541325,2025,Bay,0
Conflict,Conflict,8,6,3.81645,43.43285,2025,Bakool,0
Conflict,Conflict,8,6,3.71906,41.937245,2025,Gedo,0
Conflict,Conflict,8,6,7.210031349999999,47.9966341,2025,Other,0
Conflict,Conflict,8,6,11.19664,49.636375,2025,Bari,1
Disaster,Drought,8,6,3.55818,42.895295,2025,Bay,0
Conflict,Conflict,8,6,3.320795,42.04641,2025,Gedo,0
Disaster,Drought,8,6,10.207755,50.106065,2025,Bari,0
Disaster,Drought,8,6,3.20597,42.557685000000006,2025,Bay,0
Disaster,Drought,8,6,7.01757,46.524865,2025,Bay,0
Conflict,Conflict,8,6,10.92131,49.39993,2025,Bari,1
Disaster,Drought,8,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,8,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,8,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,8,6,2.4494100000000003,45.166655,2025,Banaadir,0
Conflict,Conflict,8,6,4.00253,42.14079,2025,Gedo,0
Disaster,Drought,8,6,2.12264,45.27402,2025,Other,0
Disaster,Drought,8,6,7.01757,46.524865,2025,Bay,0
Conflict,Conflict,8,6,3.71906,41.937245,2025,Gedo,0
Conflict,Conflict,8,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,8,6,2.99337,45.56808,2025,Other,0
Conflict,Conflict,8,6,3.320795,42.04641,2025,Gedo,1
Conflict,Conflict,8,6,3.651675,45.57253,2025,Hiiraan,0
Conflict,Conflict,8,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,8,6,0.82276595,42.33022355,2025,Middle Juba,0
Conflict,Conflict,8,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,8,6,9.62563,49.164795,2025,Sanaag,0
Disaster,Drought,8,6,6.76972,47.43083,2025,Mudug,0
Conflict,Conflict,8,6,3.81645,43.43285,2025,Bakool,0
Conflict,Conflict,8,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,8,6,3.8098,42.988510000000005,2025,Gedo,0
Disaster,Drought,8,6,2.610505,44.53832,2025,Bay,0
Disaster,Drought,8,6,4.18891,43.90622,2025,Bakool,0
Disaster,Drought,8,6,9.52213,45.53363,2025,Other,0
Disaster,Drought,8,6,2.48537,44.00688,2025,Bay,1
Conflict,Conflict,8,6,0.419905,42.64308,2025,Middle Juba,0
Conflict,Conflict,8,6,11.19664,49.636375,2025,Bari,0
Conflict,Conflict,8,6,1.3923984,42.10228895,2025,Other,0
Conflict,Conflict,8,6,3.71906,41.937245,2025,Gedo,1
Conflict,Conflict,8,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,1
Disaster,Drought,8,6,9.714995,46.589315,2025,Other,0
Conflict,Conflict,8,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,8,6,3.43559,41.7337,2025,Gedo,1
Disaster,Drought,8,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,8,6,10.625525,48.515795,2025,Sanaag,0
Disaster,Drought,8,6,7.16241,49.00102,2025,Mudug,0
Disaster,Drought,8,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,8,6,2.3372449,42.2849308,2025,Other,0
Conflict,Conflict,8,6,4.3122,45.455985,2025,Hiiraan,0
Disaster,Drought,8,6,7.03917,47.22166,2025,Mudug,0
Conflict,Conflict,8,6,1.03809095,41.99119355,2025,Other,0
Disaster,Drought,8,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,8,6,6.95734,47.484005,2025,Bari,0
Disaster,Drought,8,6,2.81513,42.84011,2025,Bay,1
Disaster,Drought,8,6,9.74917,48.82194,2025,Sanaag,0
Disaster,Drought,8,6,10.14761,46.68854,2025,Sanaag,0
Disaster,Drought,8,6,9.28238,46.49009,2025,Other,0
Conflict,Conflict,8,6,0.5909,41.78618,2025,Lower Juba,0
Conflict,Conflict,8,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Disaster,Drought,8,6,8.52916065,48.0129103,2025,Bari,0
Conflict,Conflict,8,6,0.63383,42.742885,2025,Middle Juba,0
Disaster,Drought,8,6,9.52213,45.53363,2025,Other,0
Conflict,Conflict,8,6,3.00362,45.479585,2025,Banaadir,0
Disaster,Drought,8,6,2.4494100000000003,45.166655,2025,Banaadir,0
Disaster,Drought,8,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,8,6,1.890895,44.746895,2025,Banaadir,0
Disaster,Drought,8,6,1.94751,44.978415,2025,Banaadir,0
Conflict,Conflict,8,6,2.550275,45.49746,2025,Banaadir,0
Disaster,Drought,8,6,7.482305,48.70007,2025,Other,0
Conflict,Conflict,8,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,8,6,2.3372449,42.2849308,2025,Other,0
Disaster,Drought,8,6,10.625525,48.515795,2025,Sanaag,0
Disaster,Flood,8,6,3.43559,41.7337,2025,Gedo,0
Disaster,Drought,8,6,4.72434,45.37964,2025,Hiiraan,0
Conflict,Conflict,8,6,7.210031349999999,47.9966341,2025,Other,0
Disaster,Drought,8,6,2.40941,42.97458,2025,Bay,1
Disaster,Drought,8,6,10.53683,48.69568,2025,Sanaag,0
Conflict,Conflict,8,6,0.0824099999999999,42.119275,2025,Lower Juba,0
Conflict,Conflict,8,6,-0.194245,42.27716,2025,Lower Juba,0
Conflict,Conflict,8,6,2.1381,45.1212,2025,Other,1
Conflict,Conflict,8,6,3.71906,41.937245,2025,Gedo,0
Disaster,Drought,8,6,2.22504095,42.03021855,2025,Gedo,0
Conflict,Conflict,8,6,0.3571749999999999,42.90077,2025,Lower Juba,0
Conflict,Conflict,8,6,4.029865,43.322235000000006,2025,Bakool,0
Conflict,Conflict,8,6,0.5909,41.78618,2025,Lower Juba,0
Disaster,Drought,8,6,2.81513,42.84011,2025,Bay,0
Disaster,Drought,8,6,9.28238,46.49009,2025,Other,0
Disaster,Drought,8,6,6.76972,47.43083,2025,Mudug,0
Disaster,Drought,8,6,7.16241,49.00102,2025,Mudug,0
Conflict,Conflict,8,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,8,6,7.03917,47.22166,2025,Mudug,0
Conflict,Conflict,8,6,4.3122,45.455985,2025,Hiiraan,0
Disaster,Drought,8,6,2.48537,44.00688,2025,Bay,1
Conflict,Conflict,8,6,11.19664,49.636375,2025,Bari,0
Disaster,Drought,8,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,8,6,0.116365,42.16577,2025,Lower Juba,0
Disaster,Drought,8,6,9.14164,47.50747,2025,Other,0
Conflict,Conflict,8,6,3.206,42.35912,2025,Gedo,0
Conflict,Conflict,8,6,3.320795,42.04641,2025,Gedo,0
Conflict,Conflict,8,6,1.42848095,42.44711355,2025,Bay,0
Conflict,Conflict,8,6,1.03809095,41.99119355,2025,Other,0
Conflict,Conflict,8,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,8,6,9.62563,49.164795,2025,Sanaag,0
Conflict,Conflict,8,6,10.059125000000002,48.4378,2025,Sanaag,0
Conflict,Conflict,8,6,-0.1442449999999999,42.645165000000006,2025,Lower Juba,0
Conflict,Conflict,8,6,0.419905,42.64308,2025,Middle Juba,0
Disaster,Drought,8,6,4.18891,43.90622,2025,Bakool,0
Conflict,Conflict,8,6,3.81645,43.43285,2025,Bakool,0
Disaster,Drought,8,6,10.61616,47.36795,2025,Sanaag,0
Disaster,Drought,8,6,3.65137,43.77801,2025,Bay,0
Disaster,Drought,8,6,3.678555,43.430710000000005,2025,Bay,0
Conflict,Conflict,8,6,3.8098,42.988510000000005,2025,Gedo,0
Disaster,Drought,8,6,10.14761,46.68854,2025,Sanaag,0
Disaster,Drought,8,6,7.03917,47.22166,2025,Mudug,0
Disaster,Drought,8,6,9.714995,46.589315,2025,Other,0
Disaster,Drought,8,6,9.28238,46.49009,2025,Other,0
Disaster,Drought,8,6,7.16241,49.00102,2025,Mudug,0
Disaster,Drought,8,6,10.14761,46.68854,2025,Sanaag,0
Conflict,Conflict,8,6,3.320795,42.04641,2025,Gedo,0
Conflict,Conflict,8,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,8,6,2.12264,45.27402,2025,Other,0
Conflict,Conflict,8,6,2.37332745,42.6297554,2025,Other,0
Disaster,Drought,8,6,6.76972,47.43083,2025,Mudug,0
Disaster,Drought,8,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,7,6,0.82276595,42.33022355,2025,Middle Juba,1
Conflict,Conflict,7,6,10.61616,47.36795,2025,Sanaag,0
Conflict,Conflict,7,6,3.90006,45.53233,2025,Hiiraan,0
Conflict,Conflict,7,6,10.768735,48.38394,2025,Bari,0
Conflict,Conflict,7,6,1.94157095,41.82667355,2025,Gedo,0
Disaster,Drought,7,6,2.81513,42.84011,2025,Bay,0
Conflict,Conflict,7,6,1.78069095,42.78472355,2025,Bay,0
Conflict,Conflict,7,6,0.63383,42.742885,2025,Middle Juba,0
Conflict,Conflict,7,6,0.54611095,42.48810855,2025,Middle Juba,0
Conflict,Conflict,7,6,0.419905,42.64308,2025,Middle Juba,0
