id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
240475,Somalia,SOM,2.12264,45.27402,"[2.12264, 45.27402]",Recommended figure,Conflict,total,31,2026-01-17,2026-01-11,2026-01-17,2026,40321,Somalia: Unclear/Unknown - Lower Shabelle - 01/01/2026,,,2026-01-01,2026-01-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Afgooye, Lower Shabeelle, Somalia; Banadir, Banaadir, Somalia","2.1381, 45.1212; 2.10718, 45.42684",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:13:01.696817Z,"Somalia: 31 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 31 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Conflict. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Conflict
240476,Somalia,SOM,1.9115600000000001,45.09925,"[1.9115600000000001, 45.09925]",Recommended figure,Disaster,total,7,2026-01-17,2026-01-11,2026-01-17,2026,40325,Somalia: Drought - Lower Shabelle - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Banadir, Banaadir, Somalia; Marka, Lower Shabeelle, Somalia","2.10718, 45.42684; 1.71594, 44.77166",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:01.801156Z,"Somalia: 7 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240477,Somalia,SOM,2.12264,45.27402,"[2.12264, 45.27402]",Recommended figure,Disaster,total,90,2026-01-17,2026-01-11,2026-01-17,2026,40325,Somalia: Drought - Lower Shabelle - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Afgooye, Lower Shabeelle, Somalia; Banadir, Banaadir, Somalia","2.1381, 45.1212; 2.10718, 45.42684",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:13:01.895913Z,"Somalia: 90 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 90 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240478,Somalia,SOM,2.4494100000000003,45.166655,"[2.4494100000000003, 45.166655]",Recommended figure,Disaster,total,63,2026-01-17,2026-01-11,2026-01-17,2026,40325,Somalia: Drought - Lower Shabelle - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Banadir, Banaadir, Somalia; Wanla Weyn, Lower Shabeelle, Somalia","2.10718, 45.42684; 2.79164, 44.90647",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:01.999973Z,"Somalia: 63 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 63 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240480,Somalia,SOM,2.81513,42.84011,"[2.81513, 42.84011]",Recommended figure,Disaster,total,225,2026-01-17,2026-01-11,2026-01-17,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Qansax Dheere, Bay, Somalia","2.81513, 42.84011",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:13:02.180961Z,"Somalia: 225 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 225 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240481,Somalia,SOM,2.7616199999999997,43.31219,"[2.7616199999999997, 43.31219]",Recommended figure,Disaster,total,24,2026-01-17,2026-01-11,2026-01-17,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Baidoa, Bay, Somalia; Diinsoor, Bay, Somalia","3.11383, 43.6498; 2.40941, 42.97458",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:02.267408Z,"Somalia: 24 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 24 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240482,Somalia,SOM,7.8022,48.39912,"[7.8022, 48.39912]",Recommended figure,Disaster,total,6,2026-01-17,2026-01-11,2026-01-17,2026,40338,Somalia: Drought - Nugaal - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia","7.8022, 48.39912",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:13:02.357211Z,"Somalia: 6 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240483,Somalia,SOM,8.102135,48.44098,"[8.102135, 48.44098]",Recommended figure,Disaster,total,5,2026-01-17,2026-01-11,2026-01-17,2026,40338,Somalia: Drought - Nugaal - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Garoowe, Nugaal, Somalia","7.8022, 48.39912; 8.40207, 48.48284",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:02.451207Z,"Somalia: 5 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240484,Somalia,SOM,7.482305,48.70007,"[7.482305, 48.70007]",Recommended figure,Disaster,total,6,2026-01-17,2026-01-11,2026-01-17,2026,40337,Somalia: Drought - Mudug - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Jariiban, Mudug, Somalia","7.8022, 48.39912; 7.16241, 49.00102",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:02.535922Z,"Somalia: 6 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240485,Somalia,SOM,10.61616,47.36795,"[10.61616, 47.36795]",Recommended figure,Disaster,total,69,2026-01-17,2026-01-11,2026-01-17,2026,40331,Somalia: Drought - Sanaag - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceerigaabo, Sanaag, Somalia","10.61616, 47.36795",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:13:02.603397Z,"Somalia: 69 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 69 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240486,Somalia,SOM,2.4611549999999998,44.133475000000004,"[2.4611549999999998, 44.133475000000004]",Recommended figure,Disaster,total,48,2026-01-17,2026-01-11,2026-01-17,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Banadir, Banaadir, Somalia; Qansax Dheere, Bay, Somalia","2.10718, 45.42684; 2.81513, 42.84011",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:02.678716Z,"Somalia: 48 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 48 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240489,Somalia,SOM,11.093095,49.104365,"[11.093095, 49.104365]",Recommended figure,Disaster,total,7,2026-01-17,2026-01-11,2026-01-17,2026,40335,Somalia: Drought - Bari - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia; Qandala, Bari, Somalia","10.71422, 48.33591; 11.47197, 49.87282",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:02.976259Z,"Somalia: 7 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240490,Somalia,SOM,0.14325,42.800965000000005,"[0.14325, 42.800965000000005]",Recommended figure,Conflict,total,6,2026-01-17,2026-01-11,2026-01-17,2026,40323,Somalia: Unclear/Unknown - Middle Juba - 01/01/2026,,,2026-01-01,2026-01-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Jilib, Middle Juba, Somalia; Kismayo, Lower Juba, Somalia","0.64467, 43.05657; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:13:03.080387Z,"Somalia: 6 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Conflict. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Conflict
240492,Somalia,SOM,2.40941,42.97458,"[2.40941, 42.97458]",Recommended figure,Disaster,total,131,2026-01-17,2026-01-11,2026-01-17,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia","2.40941, 42.97458",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:13:03.239379Z,"Somalia: 131 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 131 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240493,Somalia,SOM,0.35717499999999996,42.90077,"[0.35717499999999996, 42.90077]",Recommended figure,Disaster,total,9,2026-01-17,2026-01-11,2026-01-17,2026,40330,Somalia: Drought - Middle Juba - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jamaame, Lower Juba, Somalia; Jilib, Middle Juba, Somalia","0.06968, 42.74497; 0.64467, 43.05657",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:03.315982Z,"Somalia: 9 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 9 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240494,Somalia,SOM,2.48779,45.6592,"[2.48779, 45.6592]",Recommended figure,Conflict,total,37,2026-01-17,2026-01-11,2026-01-17,2026,40318,Somalia: Unclear/Unknown - Middle Shabelle - 01/01/2026,,,2026-01-01,2026-01-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Balcad, Middle Shabele, Somalia","2.48779, 45.6592",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:13:03.390671Z,"Somalia: 37 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 37 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Conflict. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Conflict
240495,Somalia,SOM,0.52732,42.03326,"[0.52732, 42.03326]",Recommended figure,Disaster,total,150,2026-01-17,2026-01-11,2026-01-17,2026,40330,Somalia: Drought - Middle Juba - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Dhobley, Lower Juba, Somalia; Jilib, Middle Juba, Somalia","0.40997, 41.00995; 0.64467, 43.05657",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:03.491895Z,"Somalia: 150 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 150 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240496,Somalia,SOM,3.65137,43.778009999999995,"[3.65137, 43.778009999999995]",Recommended figure,Disaster,total,27,2026-01-17,2026-01-11,2026-01-17,2026,40334,Somalia: Drought - Bakool - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Baidoa, Bay, Somalia; Xudur, Bakool, Somalia","3.11383, 43.6498; 4.18891, 43.90622",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:03.585081Z,"Somalia: 27 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 27 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240498,Somalia,SOM,10.2117,49.45379,"[10.2117, 49.45379]",Recommended figure,Disaster,total,7,2026-01-17,2026-01-11,2026-01-17,2026,40335,Somalia: Drought - Bari - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Qardho, Bari, Somalia","10.92131, 49.39993; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:13:03.792477Z,"Somalia: 7 displacements, 11 January - 17 January. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced in Somalia , arriving in the week of 11 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
